Book ID,File ID(Minna De Honkoku),File ID(NDL),Book Name,Attribution,Image URL,GitHub URL
L000092,001,000024029,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024029.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,002,000024030,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024030.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,003,000024031,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024031.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,004,000024032,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024032.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,005,000024033,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024033.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,006,000024034,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024034.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,007,000024035,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024035.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,008,000024036,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024036.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,009,000024037,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024037.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,010,000024038,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024038.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,011,000024039,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024039.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,012,000024040,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024040.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,013,000024041,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024041.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,014,000024042,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024042.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,015,000024043,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024043.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,016,000024044,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024044.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,017,000024045,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024045.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,018,000024046,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024046.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,019,000024047,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024047.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,020,000024048,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024048.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,021,000024049,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024049.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,022,000024050,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024050.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,023,000024051,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024051.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,024,000024052,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024052.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,025,000024053,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024053.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,026,000024054,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024054.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,027,000024055,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024055.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,028,000024056,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024056.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,029,000024057,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024057.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,030,000024058,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024058.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,031,000024059,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024059.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,032,000024060,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024060.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,033,000024061,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024061.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,034,000024062,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024062.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,035,000024063,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024063.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,036,000024064,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024064.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,037,000024065,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024065.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,038,000024066,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024066.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,039,000024067,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024067.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,040,000024068,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024068.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,041,000024069,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024069.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,042,000024070,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024070.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,043,000024071,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024071.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,044,000024072,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024072.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,045,000024073,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024073.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,046,000024074,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024074.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,047,000024075,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024075.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,048,000024076,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024076.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,049,000024077,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024077.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,050,000024078,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024078.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,051,000024079,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024079.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,052,000024080,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024080.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,053,000024081,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024081.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,054,000024082,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024082.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,055,000024083,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024083.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,056,000024084,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024084.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,057,000024085,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024085.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,058,000024086,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024086.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,059,000024087,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024087.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000092,060,000024088,伏水大地震,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024088.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000092
L000093,001,000024089,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024089.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,002,000024090,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024090.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,003,000024091,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024091.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,004,000024092,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024092.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,005,000024093,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024093.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,006,000024094,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024094.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,007,000024095,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024095.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,008,000024096,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024096.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,009,000024097,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024097.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,010,000024098,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024098.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,011,000024099,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024099.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,012,000024100,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024100.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,013,000024101,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024101.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,014,000024102,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024102.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,015,000024103,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024103.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,016,000024104,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024104.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,017,000024105,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024105.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,018,000024106,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024106.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,019,000024107,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024107.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,020,000024108,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024108.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,021,000024109,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024109.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,022,000024110,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024110.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,023,000024111,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024111.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,024,000024112,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024112.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,025,000024113,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024113.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,026,000024114,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024114.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,027,000024115,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024115.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,028,000024116,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024116.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,029,000024117,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024117.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,030,000024118,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024118.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,031,000024119,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024119.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,032,000024120,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024120.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,033,000024121,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024121.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,034,000024122,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024122.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,035,000024123,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024123.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,036,000024124,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024124.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,037,000024125,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024125.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,038,000024126,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024126.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,039,000024127,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024127.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,040,000024128,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024128.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,041,000024129,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024129.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,042,000024130,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024130.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,043,000024131,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024131.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,044,000024132,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024132.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,045,000024133,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024133.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,046,000024134,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024134.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,047,000024135,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024135.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,048,000024136,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024136.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,049,000024137,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024137.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,050,000024138,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024138.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,051,000024139,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024139.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,052,000024140,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024140.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,053,000024141,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024141.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,054,000024142,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024142.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,055,000024143,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024143.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,056,000024144,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024144.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,057,000024145,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024145.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,058,000024146,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024146.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,059,000024147,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024147.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,060,000024148,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024148.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,061,000024149,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024149.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,062,000024150,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024150.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
L000093,063,000024151,地震前兆集　全,東京大学地震研究所図書室,http://wwweic.eri.u-tokyo.ac.jp/dl/cont/01/G0000002erilib/000/024/000024151.jpg,https://github.com/yuta1984/honkoku-data/tree/master/v1/L000093
